street_id,street_name,part_index,vertex_index,x,y
1,roadway_exterior,0,169,177.19129547517772,205.16805265995723
1,roadway_exterior,0,170,177.20396664291567,205.18887347874457
1,roadway_exterior,0,171,177.2145501032878,205.21082923774694
1,roadway_exterior,0,172,177.22294526008216,205.23371124660142
1,roadway_exterior,0,173,177.22907231699938,205.25730201090337
1,roadway_exterior,0,174,177.29940372272847,205.59498292687195
1,roadway_exterior,0,175,177.30295313437844,205.61682970626777
1,roadway_exterior,0,176,177.30455637206902,205.63890479906343
1,roadway_exterior,0,177,177.43405490689574,210.22685289006742
1,roadway_exterior,0,178,177.4345257128022,210.23284087175284
1,roadway_exterior,0,179,177.44051025346343,210.23335356653234
1,roadway_exterior,0,180,177.8621033345719,210.24820643930852
1,roadway_exterior,0,181,177.88606623619813,210.2502078306775
1,roadway_exterior,0,182,177.90972600824253,210.25450217679378
1,roadway_exterior,0,183,177.93286375949555,210.26104974800083
1,roadway_exterior,0,184,177.95526542828543,210.26978996866094
1,roadway_exterior,0,185,177.9767237628953,210.2806419775778
1,roadway_exterior,0,186,177.99704023897712,210.29350537609352
1,roadway_exterior,0,187,178.01602689622374,210.30826115693898
1,roadway_exterior,0,188,178.03350807730573,210.32477280524367
1,roadway_exterior,0,189,178.04932205298653,210.34288756151932
1,roadway_exterior,0,190,178.06332251837955,210.3624378349327
1,roadway_exterior,0,191,178.0753799465055,210.3832427537921
1,roadway_exterior,0,192,178.08538278662664,210.4051098389035
1,roadway_exterior,0,193,178.09323849627177,210.42783678431488
1,roadway_exterior,0,194,178.09887439740393,210.45121332897372
1,roadway_exterior,0,195,178.1022383488101,210.47502320198257
1,roadway_exterior,0,196,178.1032992284916,210.49904612345478
1,roadway_exterior,0,197,177.7693191758029,294.4393660325479
1,roadway_exterior,0,198,177.7695845987081,294.4452299389796
1,roadway_exterior,0,199,177.77544740267416,294.44551869079186
1,roadway_exterior,0,200,189.89987966813018,294.44551869079186
1,roadway_exterior,0,201,189.90571923765546,294.4452323804917
1,roadway_exterior,0,202,189.90602372210844,294.439393730387
1,roadway_exterior,0,203,190.16591556109861,210.9398586034019
1,roadway_exterior,0,204,190.16724686358944,210.91485919183884
1,roadway_exterior,0,205,190.17107177556522,210.89011827445088
1,roadway_exterior,0,206,190.17735194124046,210.86588395036475
1,roadway_exterior,0,207,190.18602438382268,210.84239923864675
1,roadway_exterior,0,208,190.19700213703666,210.81989964133493
1,roadway_exterior,0,209,190.21017511721232,210.79861078185135
1,roadway_exterior,0,210,190.2254112271915,210.77874614247574
1,roadway_exterior,0,211,190.24255768098323,210.7605049235694
1,roadway_exterior,0,212,190.26144253588438,210.74407004601642
1,roadway_exterior,0,213,190.28187641670183,210.72960631691362
1,roadway_exterior,0,214,190.30365441478534,210.7172587769038
1,roadway_exterior,0,215,190.32655814282853,210.7071512457243
1,roadway_exterior,0,216,190.350357924832,210.69938508055688
1,roadway_exterior,0,217,190.3748150992684,210.69403815962914
1,roadway_exterior,0,218,190.3996844123533,210.69116410126054
1,roadway_exterior,0,219,190.42471647742238,210.69079172618402
1,roadway_exterior,0,220,191.16560594755907,210.71689352323492
1,roadway_exterior,0,221,191.17151022384445,210.7168089140197
1,roadway_exterior,0,222,191.17192392434697,210.71091854144532
1,roadway_exterior,0,223,191.25983121291827,206.4386243168808
1,roadway_exterior,0,224,191.26150099572604,206.41446919942268
1,roadway_exterior,0,225,191.265499650998,206.39058890147527
1,roadway_exterior,0,226,191.271789670844,206.3672074232419
1,roadway_exterior,0,227,191.28031205408533,206.34454408593405
1,roadway_exterior,0,228,191.29098685969356,206.32281147451096
1,roadway_exterior,0,229,191.30371395664721,206.30221344360572
1,roadway_exterior,0,230,191.31837396317343,206.28294320534326
1,roadway_exterior,0,231,191.3348293665641,206.26518151698625
1,roadway_exterior,0,232,191.35292581306223,206.24909498540916
1,roadway_exterior,0,233,191.37249355571984,206.23483450430487
1,roadway_exterior,0,234,191.39334904664557,206.2225338387827
1,roadway_exterior,0,235,191.41529665870704,206.21230837063496
1,roadway_exterior,0,236,191.43813052053807,206.20425401604115
1,roadway_exterior,0,237,191.46163644763791,206.19844632586205
1,roadway_exterior,0,238,191.4855939514491,206.19493977696325
1,roadway_exterior,0,239,191.50977830756747,206.19376726121516
1,roadway_exterior,0,240,195.4097849089521,206.19376726121516
1,roadway_exterior,0,241,195.4156346834846,206.1934798802205
1,roadway_exterior,0,242,195.41592206447925,206.18763010568802
1,roadway_exterior,0,243,195.41592206447925,190.74996936294184
1,roadway_exterior,0,244,195.41561946544644,190.74397717143597
1,roadway_exterior,0,245,195.40961977138392,190.74393721675557
1,roadway_exterior,0,246,191.00460668983433,190.9369855988155
1,roadway_exterior,0,247,190.9793899362378,190.93681766903106
1,roadway_exterior,0,248,190.9543183852994,190.93411023557772
1,roadway_exterior,0,249,190.92964713016664,190.92889084552363
1,roadway_exterior,0,250,190.9056271911351,190.92121260410502
1,roadway_exterior,0,251,190.88250296161567,190.9111536344016
1,roadway_exterior,0,252,190.8605097215281,190.8988162824648
1,roadway_exterior,0,253,190.8398712434205,190.8843260759872
1,roadway_exterior,0,254,190.82079751567187,190.86783044710762
1,roadway_exterior,0,255,190.80348260594317,190.8494972323473
1,roadway_exterior,0,256,190.78810268661528,190.82951296493943
1,roadway_exterior,0,257,190.7748142423046,190.80808097692704
1,roadway_exterior,0,258,190.7637524776936,190.78541933033964
1,roadway_exterior,0,259,190.7550299418767,190.76175859849795
1,roadway_exterior,0,260,190.74873538321734,190.73733952002135
1,roadway_exterior,0,261,190.74493284636856,190.71241054940734
1,roadway_exterior,0,262,190.74366102064383,190.6872253291048
